Time,CO2 (ppm)
142.3,2574.34845
142.4,2574.34845
142.5,2574.34845
142.6,2483.177185
142.7,2507.591248
142.8,2510.643005
142.9,2504.53949
143,2501.487732
143.1,2722.930908
143.2,2574.34845
143.3,2589.416504
143.4,2589.416504
143.5,2586.364746
143.6,2492.332458
143.7,2513.504028
143.8,2501.487732
143.9,2504.53949
144,2516.555786
144.1,2716.827393
144.2,2592.468262
144.3,2580.26123
144.4,2592.468262
144.5,2586.364746
144.6,2501.487732
144.7,2522.659302
144.8,2522.659302
144.9,2528.762817
145,2522.659302
145.1,2719.87915
145.2,2595.52002
145.3,2601.623535
145.4,2586.364746
145.5,2586.364746
145.6,2501.487732
145.7,2528.762817
145.8,2519.607544
145.9,2528.762817
146,2513.504028
146.1,2710.723877
146.2,2592.468262
146.3,2592.468262
146.4,2607.727051
146.5,2601.623535
146.6,2504.53949
146.7,2528.762817
146.8,2528.762817
146.9,2516.555786
147,2528.762817
147.1,2692.604065
147.2,2598.571777
147.3,2598.571777
147.4,2601.623535
147.5,2607.727051
147.6,2516.555786
147.7,2516.555786
147.8,2522.659302
147.9,2525.71106
148,2528.762817
148.1,2674.484253
148.2,2604.675293
148.3,2607.727051
148.4,2607.727051
148.5,2598.571777
148.6,2504.53949
148.7,2534.866333
148.8,2528.762817
148.9,2528.762817
149,2525.71106
149.1,2668.380737
149.2,2598.571777
149.3,2595.52002
149.4,2598.571777
149.5,2613.639832
149.6,2519.607544
149.7,2537.918091
149.8,2525.71106
149.9,2528.762817
150,2531.814575
150.1,2677.345276
150.2,2604.675293
150.3,2598.571777
150.4,2607.727051
150.5,2613.639832
150.6,2537.918091
150.7,2537.918091
150.8,2528.762817
150.9,2525.71106
151,2528.762817
151.1,2668.380737
151.2,2598.571777
151.3,2613.639832
151.4,2610.588074
151.5,2598.571777
151.6,2540.969849
151.7,2537.918091
151.8,2537.918091
151.9,2540.969849
152,2537.918091
152.1,2662.277222
152.2,2610.588074
152.3,2613.639832
152.4,2610.588074
152.5,2610.588074
152.6,2540.969849
152.7,2534.866333
152.8,2537.918091
152.9,2552.986145
153,2540.969849
153.1,2662.277222
153.2,2610.588074
153.3,2613.639832
153.4,2607.727051
153.5,2610.588074
153.6,2544.021606
153.7,2540.969849
153.8,2540.969849
153.9,2540.969849
154,2531.814575
154.1,2653.121948
154.2,2607.727051
154.3,2619.743347
154.4,2619.743347
154.5,2610.588074
154.6,2534.866333
154.7,2549.934387
154.8,2546.882629
154.9,2537.918091
155,2534.866333
155.1,2650.07019
155.2,2613.639832
155.3,2613.639832
155.4,2625.846863
155.5,2622.795105
155.6,2556.037903
155.7,2544.021606
155.8,2546.882629
155.9,2546.882629
156,2540.969849
156.1,2650.07019
156.2,2625.846863
156.3,2613.639832
156.4,2622.795105
156.5,2622.795105
156.6,2544.021606
156.7,2549.934387
156.8,2552.986145
156.9,2552.986145
157,2546.882629
157.1,2653.121948
157.2,2619.743347
157.3,2628.898621
157.4,2613.639832
157.5,2622.795105
157.6,2546.882629
157.7,2544.021606
157.8,2556.037903
157.9,2552.986145
158,2546.882629
158.1,2659.225464
158.2,2635.002136
158.3,2635.002136
158.4,2622.795105
158.5,2619.743347
158.6,2556.037903
158.7,2549.934387
158.8,2556.037903
158.9,2559.089661
159,2556.037903
159.1,2662.277222
159.2,2625.846863
159.3,2628.898621
159.4,2638.053894
159.5,2631.950378
159.6,2565.193176
159.7,2571.296692
159.8,2562.141418
159.9,2562.141418
160,2565.193176
160.1,2668.380737
160.2,2641.105652
160.3,2635.002136
160.4,2631.950378
160.5,2638.053894
160.6,2574.34845
160.7,2565.193176
160.8,2559.089661
160.9,2559.089661
161,2552.986145
161.1,2659.225464
161.2,2641.105652
161.3,2631.950378
161.4,2628.898621
161.5,2628.898621
161.6,2571.296692
161.7,2556.037903
161.8,2562.141418
161.9,2565.193176
162,2565.193176
162.1,2650.07019
162.2,2638.053894
162.3,2631.950378
162.4,2643.966675
162.5,2638.053894
162.6,2562.141418
162.7,2568.244934
162.8,2556.037903
162.9,2559.089661
163,2565.193176
163.1,2659.225464
163.2,2638.053894
163.3,2643.966675
163.4,2628.898621
163.5,2638.053894
163.6,2577.400208
163.7,2562.141418
163.8,2562.141418
163.9,2559.089661
164,2571.296692
164.1,2650.07019
164.2,2647.018433
164.3,2628.898621
164.4,2631.950378
164.5,2635.002136
164.6,2565.193176
164.7,2565.193176
164.8,2565.193176
164.9,2568.244934
165,2565.193176
165.1,2647.018433
165.2,2635.002136
165.3,2638.053894
165.4,2643.966675
165.5,2635.002136
165.6,2565.193176
165.7,2565.193176
165.8,2568.244934
165.9,2571.296692
166,2565.193176
166.1,2659.225464
166.2,2647.018433
166.3,2628.898621
166.4,2631.950378
166.5,2638.053894
166.6,2571.296692
166.7,2565.193176
166.8,2565.193176
166.9,2565.193176
167,2577.400208
167.1,2662.277222
167.2,2635.002136
167.3,2643.966675
167.4,2643.966675
167.5,2631.950378
167.6,2571.296692
167.7,2571.296692
167.8,2577.400208
167.9,2562.141418
168,2568.244934
168.1,2656.173706
168.2,2643.966675
168.3,2650.07019
168.4,2635.002136
168.5,2641.105652
168.6,2565.193176
168.7,2565.193176
168.8,2571.296692
168.9,2562.141418
169,2568.244934
169.1,2650.07019
169.2,2641.105652
169.3,2635.002136
169.4,2638.053894
169.5,2650.07019
169.6,2565.193176
169.7,2565.193176
169.8,2574.34845
169.9,2571.296692
170,2565.193176
170.1,2650.07019
170.2,2650.07019
170.3,2643.966675
170.4,2638.053894
170.5,2638.053894
170.6,2565.193176
170.7,2571.296692
170.8,2574.34845
170.9,2577.400208
171,2571.296692
171.1,2662.277222
171.2,2650.07019
171.3,2650.07019
171.4,2650.07019
171.5,2643.966675
171.6,2577.400208
171.7,2574.34845
171.8,2577.400208
171.9,2583.312988
172,2580.26123
172.1,2650.07019
172.2,2650.07019
172.3,2643.966675
172.4,2656.173706
172.5,2656.173706
172.6,2574.34845
172.7,2583.312988
172.8,2580.26123
172.9,2589.416504
173,2580.26123
173.1,2662.277222
173.2,2656.173706
173.3,2647.018433
173.4,2650.07019
173.5,2650.07019
173.6,2574.34845
173.7,2574.34845
173.8,2574.34845
173.9,2580.26123
174,2589.416504
174.1,2659.225464
174.2,2662.277222
174.3,2656.173706
174.4,2653.121948
174.5,2656.173706
174.6,2574.34845
174.7,2583.312988
174.8,2589.416504
174.9,2583.312988
175,2589.416504
175.1,2659.225464
175.2,2653.121948
175.3,2656.173706
175.4,2650.07019
175.5,2656.173706
175.6,2586.364746
175.7,2574.34845
175.8,2577.400208
175.9,2574.34845
176,2583.312988
176.1,2665.328979
176.2,2662.277222
176.3,2653.121948
176.4,2662.277222
176.5,2659.225464
176.6,2586.364746
176.7,2589.416504
176.8,2586.364746
176.9,2589.416504
177,2586.364746
177.1,2668.380737
177.2,2662.277222
177.3,2653.121948
177.4,2662.277222
177.5,2662.277222
177.6,2589.416504
177.7,2580.26123
177.8,2580.26123
177.9,2580.26123
178,2583.312988
178.1,2668.380737
178.2,2662.277222
178.3,2665.328979
178.4,2668.380737
178.5,2662.277222
178.6,2595.52002
178.7,2586.364746
178.8,2592.468262
178.9,2592.468262
179,2586.364746
179.1,2668.380737
179.2,2671.432495
179.3,2671.432495
179.4,2659.225464
179.5,2674.484253
179.6,2598.571777
179.7,2595.52002
179.8,2592.468262
179.9,2595.52002
180,2601.623535
180.1,2674.484253
180.2,2671.432495
180.3,2674.484253
180.4,2665.328979
180.5,2665.328979
180.6,2604.675293
180.7,2589.416504
180.8,2601.623535
180.9,2598.571777
181,2592.468262
181.1,2671.432495
181.2,2677.345276
181.3,2683.448792
181.4,2677.345276
181.5,2674.484253
181.6,2598.571777
181.7,2595.52002
181.8,2604.675293
181.9,2598.571777
182,2601.623535
182.1,2671.432495
182.2,2674.484253
182.3,2674.484253
182.4,2674.484253
182.5,2677.345276
182.6,2604.675293
182.7,2595.52002
182.8,2604.675293
182.9,2601.623535
183,2601.623535
183.1,2683.448792
183.2,2671.432495
183.3,2677.345276
183.4,2674.484253
183.5,2680.397034
183.6,2598.571777
183.7,2604.675293
183.8,2604.675293
183.9,2613.639832
184,2595.52002
184.1,2677.345276
184.2,2686.500549
184.3,2686.500549
184.4,2674.484253
184.5,2674.484253
184.6,2607.727051
184.7,2613.639832
184.8,2607.727051
184.9,2604.675293
185,2607.727051
185.1,2689.552307
185.2,2674.484253
185.3,2680.397034
185.4,2671.432495
185.5,2683.448792
185.6,2607.727051
185.7,2613.639832
185.8,2610.588074
185.9,2610.588074
186,2598.571777
186.1,2686.500549
186.2,2680.397034
186.3,2689.552307
186.4,2683.448792
186.5,2689.552307
186.6,2616.691589
186.7,2619.743347
186.8,2613.639832
186.9,2613.639832
187,2619.743347
187.1,2692.604065
187.2,2689.552307
187.3,2692.604065
187.4,2680.397034
187.5,2680.397034
187.6,2613.639832
187.7,2610.588074
187.8,2613.639832
187.9,2613.639832
188,2610.588074
188.1,2683.448792
188.2,2680.397034
188.3,2686.500549
188.4,2683.448792
188.5,2689.552307
188.6,2619.743347
188.7,2607.727051
188.8,2619.743347
188.9,2610.588074
189,2613.639832
189.1,2695.655823
189.2,2680.397034
189.3,2686.500549
189.4,2695.655823
189.5,2695.655823
189.6,2625.846863
189.7,2613.639832
189.8,2625.846863
189.9,2619.743347
190,2628.898621
190.1,2701.759338
190.2,2692.604065
190.3,2683.448792
190.4,2698.707581
190.5,2692.604065
190.6,2628.898621
190.7,2616.691589
190.8,2613.639832
190.9,2622.795105
191,2616.691589
191.1,2710.723877
191.2,2695.655823
191.3,2698.707581
191.4,2692.604065
191.5,2698.707581
191.6,2631.950378
191.7,2625.846863
191.8,2628.898621
191.9,2625.846863
192,2631.950378
192.1,2707.672119
192.2,2707.672119
192.3,2692.604065
192.4,2707.672119
192.5,2695.655823
192.6,2625.846863
192.7,2622.795105
192.8,2625.846863
192.9,2619.743347
193,2613.639832
193.1,2710.723877
193.2,2698.707581
193.3,2704.811096
193.4,2698.707581
193.5,2695.655823
193.6,2622.795105
193.7,2635.002136
193.8,2622.795105
193.9,2622.795105
194,2622.795105
194.1,2701.759338
194.2,2704.811096
194.3,2695.655823
194.4,2707.672119
194.5,2701.759338
194.6,2631.950378
194.7,2631.950378
194.8,2635.002136
194.9,2638.053894
195,2635.002136
195.1,2704.811096
195.2,2701.759338
195.3,2695.655823
195.4,2701.759338
195.5,2704.811096
195.6,2635.002136
195.7,2631.950378
195.8,2622.795105
195.9,2622.795105
196,2622.795105
196.1,2704.811096
196.2,2701.759338
196.3,2707.672119
196.4,2710.723877
196.5,2707.672119
196.6,2638.053894
196.7,2625.846863
196.8,2628.898621
196.9,2631.950378
197,2622.795105
197.1,2704.811096
197.2,2710.723877
197.3,2713.775635
197.4,2695.655823
197.5,2710.723877
197.6,2643.966675
197.7,2631.950378
197.8,2628.898621
197.9,2635.002136
198,2631.950378
198.1,2710.723877
198.2,2698.707581
198.3,2704.811096
198.4,2701.759338
198.5,2701.759338
198.6,2635.002136
198.7,2631.950378
198.8,2635.002136
198.9,2635.002136
199,2628.898621
199.1,2710.723877
199.2,2710.723877
199.3,2710.723877
199.4,2704.811096
199.5,2716.827393
199.6,2628.898621
199.7,2635.002136
199.8,2641.105652
199.9,2638.053894
200,2635.002136
200.1,2710.723877
200.2,2710.723877
200.3,2707.672119
200.4,2707.672119
200.5,2713.775635
200.6,2638.053894
200.7,2631.950378
200.8,2643.966675
200.9,2631.950378
201,2635.002136
201.1,2713.775635
201.2,2710.723877
201.3,2722.930908
201.4,2710.723877
201.5,2710.723877
201.6,2643.966675
201.7,2643.966675
201.8,2635.002136
201.9,2647.018433
202,2641.105652
202.1,2710.723877
202.2,2710.723877
202.3,2713.775635
202.4,2722.930908
202.5,2710.723877
202.6,2635.002136
202.7,2641.105652
202.8,2635.002136
202.9,2635.002136
203,2647.018433
203.1,2710.723877
203.2,2716.827393
203.3,2722.930908
203.4,2716.827393
203.5,2716.827393
203.6,2641.105652
203.7,2641.105652
203.8,2650.07019
203.9,2643.966675
204,2650.07019
204.1,2719.87915
204.2,2716.827393
204.3,2729.034424
204.4,2729.034424
204.5,2729.034424
204.6,2638.053894
204.7,2638.053894
204.8,2643.966675
204.9,2647.018433
205,2638.053894
205.1,2725.982666
205.2,2729.034424
205.3,2725.982666
205.4,2719.87915
205.5,2725.982666
205.6,2656.173706
205.7,2653.121948
205.8,2653.121948
205.9,2643.966675
206,2653.121948
206.1,2722.930908
206.2,2719.87915
206.3,2729.034424
206.4,2729.034424
206.5,2719.87915
206.6,2656.173706
206.7,2662.277222
206.8,2656.173706
206.9,2650.07019
207,2662.277222
207.1,2732.086182
207.2,2732.086182
207.3,2725.982666
207.4,2735.137939
207.5,2729.034424
207.6,2662.277222
207.7,2650.07019
207.8,2662.277222
207.9,2668.380737
208,2662.277222
208.1,2735.137939
208.2,2722.930908
208.3,2735.137939
208.4,2732.086182
208.5,2725.982666
208.6,2653.121948
208.7,2659.225464
208.8,2659.225464
208.9,2662.277222
209,2665.328979
209.1,2735.137939
209.2,2735.137939
209.3,2725.982666
209.4,2741.05072
209.5,2732.086182
209.6,2653.121948
209.7,2662.277222
209.8,2653.121948
209.9,2674.484253
210,2656.173706
210.1,2735.137939
210.2,2732.086182
210.3,2729.034424
210.4,2732.086182
210.5,2735.137939
210.6,2662.277222
210.7,2653.121948
210.8,2665.328979
210.9,2674.484253
211,2659.225464
211.1,2741.05072
211.2,2732.086182
211.3,2747.154236
211.4,2735.137939
211.5,2732.086182
211.6,2656.173706
211.7,2674.484253
211.8,2668.380737
211.9,2668.380737
212,2665.328979
212.1,2747.154236
212.2,2735.137939
212.3,2741.05072
212.4,2735.137939
212.5,2729.034424
212.6,2674.484253
212.7,2668.380737
212.8,2665.328979
212.9,2674.484253
213,2674.484253
213.1,2747.154236
213.2,2738.189697
213.3,2735.137939
213.4,2747.154236
213.5,2659.225464
213.6,2674.484253
213.7,2674.484253
213.8,2674.484253
213.9,2680.397034
214,2880.66864
214.1,2747.154236
214.2,2747.154236
214.3,2744.102478
214.4,2738.189697
214.5,2674.484253
214.6,2674.484253
214.7,2674.484253
214.8,2668.380737
214.9,2668.380737
215,2889.823914
215.1,2741.05072
215.2,2747.154236
215.3,2738.189697
215.4,2744.102478
215.5,2671.432495
215.6,2671.432495
215.7,2677.345276
215.8,2671.432495
215.9,2674.484253
216,2880.66864
216.1,2741.05072
216.2,2753.257751
216.3,2750.205994
216.4,2747.154236
216.5,2665.328979
216.6,2671.432495
216.7,2683.448792
216.8,2680.397034
216.9,2671.432495
217,2889.823914
217.1,2762.413025
217.2,2750.205994
217.3,2750.205994
217.4,2753.257751
217.5,2662.277222
217.6,2677.345276
217.7,2677.345276
217.8,2674.484253
217.9,2671.432495
218,2889.823914
218.1,2756.309509
218.2,2747.154236
218.3,2747.154236
218.4,2744.102478
218.5,2674.484253
218.6,2686.500549
218.7,2677.345276
218.8,2680.397034
218.9,2677.345276
219,2862.548828
219.1,2744.102478
219.2,2750.205994
219.3,2753.257751
219.4,2753.257751
219.5,2674.484253
219.6,2686.500549
219.7,2689.552307
219.8,2677.345276
219.9,2680.397034
220,2868.652344
220.1,2753.257751
220.2,2750.205994
220.3,2771.568298
220.4,2771.568298
220.5,2680.397034
220.6,2683.448792
220.7,2680.397034
220.8,2692.604065
220.9,2683.448792
221,2856.445313
221.1,2756.309509
221.2,2762.413025
221.3,2762.413025
221.4,2753.257751
221.5,2668.380737
221.6,2686.500549
221.7,2680.397034
221.8,2692.604065
221.9,2680.397034
222,2844.238281
222.1,2771.568298
222.2,2759.361267
222.3,2765.464783
222.4,2765.464783
222.5,2686.500549
222.6,2698.707581
222.7,2701.759338
222.8,2692.604065
222.9,2686.500549
223,2844.238281
223.1,2774.429321
223.2,2777.481079
223.3,2777.481079
223.4,2780.532837
223.5,2698.707581
223.6,2698.707581
223.7,2698.707581
223.8,2683.448792
223.9,2689.552307
224,2823.066711
224.1,2765.464783
224.2,2765.464783
224.3,2765.464783
224.4,2774.429321
224.5,2695.655823
224.6,2701.759338
224.7,2695.655823
224.8,2689.552307
224.9,2692.604065
225,2820.014954
225.1,2780.532837
225.2,2777.481079
225.3,2783.584595
225.4,2768.516541
225.5,2710.723877
225.6,2698.707581
225.7,2704.811096
225.8,2692.604065
225.9,2695.655823
226,2829.170227
226.1,2780.532837
226.2,2780.532837
226.3,2768.516541
226.4,2783.584595
226.5,2710.723877
226.6,2698.707581
226.7,2695.655823
226.8,2695.655823
226.9,2695.655823
227,2823.066711
227.1,2780.532837
227.2,2777.481079
227.3,2789.68811
227.4,2783.584595
227.5,2698.707581
227.6,2707.672119
227.7,2707.672119
227.8,2698.707581
227.9,2701.759338
228,2829.170227
228.1,2789.68811
228.2,2789.68811
228.3,2780.532837
228.4,2780.532837
228.5,2704.811096
228.6,2707.672119
228.7,2701.759338
228.8,2707.672119
228.9,2704.811096
229,2816.963196
229.1,2780.532837
229.2,2783.584595
229.3,2783.584595
229.4,2786.636353
229.5,2710.723877
229.6,2716.827393
229.7,2698.707581
229.8,2710.723877
229.9,2707.672119
230,2816.963196
230.1,2792.739868
230.2,2789.68811
230.3,2786.636353
230.4,2786.636353
230.5,2707.672119
230.6,2710.723877
230.7,2710.723877
230.8,2698.707581
230.9,2698.707581
231,2807.807922
231.1,2780.532837
231.2,2777.481079
231.3,2789.68811
231.4,2780.532837
231.5,2710.723877
231.6,2722.930908
231.7,2710.723877
231.8,2713.775635
231.9,2707.672119
232,2816.963196
232.1,2783.584595
232.2,2786.636353
232.3,2792.739868
232.4,2789.68811
232.5,2722.930908
232.6,2716.827393
232.7,2716.827393
232.8,2716.827393
232.9,2704.811096
233,2813.911438
233.1,2789.68811
233.2,2792.739868
233.3,2801.895142
233.4,2789.68811
233.5,2722.930908
233.6,2732.086182
233.7,2719.87915
233.8,2716.827393
233.9,2732.086182
234,2832.221985
234.1,2801.895142
234.2,2801.895142
234.3,2798.843384
234.4,2795.791626
234.5,2722.930908
234.6,2719.87915
234.7,2716.827393
234.8,2719.87915
234.9,2722.930908
235,2823.066711
235.1,2792.739868
235.2,2798.843384
235.3,2795.791626
235.4,2798.843384
235.5,2722.930908
235.6,2722.930908
235.7,2719.87915
235.8,2735.137939
235.9,2732.086182
236,2816.963196
236.1,2813.911438
236.2,2807.807922
236.3,2807.807922
236.4,2798.843384
236.5,2722.930908
236.6,2741.05072
236.7,2732.086182
236.8,2732.086182
236.9,2729.034424
237,2835.273743
237.1,2810.85968
237.2,2804.756165
237.3,2813.911438
237.4,2804.756165
237.5,2732.086182
237.6,2735.137939
237.7,2725.982666
237.8,2738.189697
237.9,2738.189697
238,2826.118469
238.1,2813.911438
238.2,2810.85968
238.3,2810.85968
238.4,2813.911438
238.5,2725.982666
238.6,2725.982666
238.7,2747.154236
238.8,2732.086182
238.9,2738.189697
239,2829.170227
239.1,2804.756165
239.2,2813.911438
239.3,2804.756165
239.4,2810.85968
239.5,2741.05072
239.6,2747.154236
239.7,2744.102478
239.8,2732.086182
239.9,2732.086182
240,2832.221985
240.1,2823.066711
240.2,2829.170227
240.3,2816.963196
240.4,2820.014954
240.5,2732.086182
240.6,2738.189697
240.7,2741.05072
240.8,2738.189697
240.9,2735.137939
241,2829.170227
241.1,2816.963196
241.2,2816.963196
241.3,2820.014954
241.4,2816.963196
241.5,2738.189697
241.6,2732.086182
241.7,2738.189697
241.8,2738.189697
241.9,2741.05072
242,2835.273743
242.1,2813.911438
242.2,2820.014954
242.3,2816.963196
242.4,2813.911438
242.5,2738.189697
242.6,2735.137939
242.7,2744.102478
242.8,2747.154236
242.9,2747.154236
243,2832.221985
243.1,2816.963196
243.2,2823.066711
243.3,2823.066711
243.4,2829.170227
243.5,2747.154236
243.6,2744.102478
243.7,2735.137939
243.8,2744.102478
243.9,2735.137939
244,2832.221985
244.1,2826.118469
244.2,2829.170227
244.3,2823.066711
244.4,2823.066711
244.5,2744.102478
244.6,2747.154236
244.7,2744.102478
244.8,2750.205994
244.9,2744.102478
245,2838.134766
245.1,2826.118469
245.2,2820.014954
245.3,2826.118469
245.4,2829.170227
245.5,2747.154236
245.6,2759.361267
245.7,2759.361267
245.8,2756.309509
245.9,2756.309509
246,2844.238281
246.1,2838.134766
246.2,2823.066711
246.3,2829.170227
246.4,2832.221985
246.5,2756.309509
246.6,2765.464783
